Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls  ms/call  ms/call  name    
	   else blank.

 total     the average number of milliseconds spent in this
ms/call    function and its descendents per call, if this
	   function is profiled, else blank.

name       the name of the function.  This is the minor sort
           for this listing. The index shows the location of
	   the function in the gprof listing. If the index is
	   in parenthesis it shows where it would appear in
	   the gprof listing if it were to be printed.

Copyright (C) 2012-2022 Free Software Foundation, Inc.

Copying and distribution of this file, with or without modification,
are permitted in any medium without royalty provided the copyright
notice and this notice are preserved.

		     Call graph (explanation follows)


granularity: each sample hit covers 4 byte(s) for 100.00% of 0.01 seconds

index % time    self  children    called     name
                                                 <spontaneous>
[1]    100.0    0.00    0.01                 main [1]
                0.00    0.01       1/1           Graph::kosarajuSCC() [3]
                0.00    0.00   30000/60000       Graph::addEdge(int, int) [61]
                0.00    0.00       1/2           Graph::Graph(int) [180]
                0.00    0.00       1/2           Graph::~Graph() [181]
-----------------------------------------------
                0.00    0.00   30000/90000       Graph::DFSUtil(int, std::vector<bool, std::allocator<bool> >&, std::vector<int, std::allocator<int> >&) [4]
                0.00    0.00   30000/90000       Graph::getTranspose() [5]
                0.00    0.00   30000/90000       Graph::fillOrder(int, std::vector<bool, std::allocator<bool> >&, std::stack<int, std::deque<int, std::allocator<int> > >&) [6]
[2]    100.0    0.01    0.00   90000         std::__cxx11::list<int, std::allocator<int> >::begin() [2]
                0.00    0.00   90000/240000      std::_List_iterator<int>::_List_iterator(std::__detail::_List_node_base*) [15]
-----------------------------------------------
                0.00    0.01       1/1           main [1]
[3]    100.0    0.00    0.01       1         Graph::kosarajuSCC() [3]
                0.00    0.00   30000/30000       Graph::DFSUtil(int, std::vector<bool, std::allocator<bool> >&, std::vector<int, std::allocator<int> >&) [4]
                0.00    0.00       1/1           Graph::fillOrder(int, std::vector<bool, std::allocator<bool> >&, std::stack<int, std::deque<int, std::allocator<int> > >&) [6]
                0.00    0.00       1/1           Graph::getTranspose() [5]
                0.00    0.00   60000/180000      std::vector<bool, std::allocator<bool> >::operator[](unsigned long) [29]
                0.00    0.00   60000/120000      std::_Bit_reference::operator bool() const [35]
                0.00    0.00   60000/90000       std::vector<int, std::allocator<int> >::end() [43]
                0.00    0.00   60000/90000       std::vector<int, std::allocator<int> >::begin() [44]
                0.00    0.00   60000/120000      bool __gnu_cxx::operator!=<int*, std::vector<int, std::allocator<int> > >(__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > > const&, __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > > const&) [34]
                0.00    0.00   30001/30001       std::stack<int, std::deque<int, std::allocator<int> > >::empty() const [103]
                0.00    0.00   30000/30000       std::stack<int, std::deque<int, std::allocator<int> > >::top() [130]
                0.00    0.00   30000/30000       std::stack<int, std::deque<int, std::allocator<int> > >::pop() [129]
                0.00    0.00   30000/30000       std::vector<int, std::allocator<int> >::vector() [134]
                0.00    0.00   30000/30000       void std::sort<__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > > >(__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >) [140]
                0.00    0.00   30000/30000       __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >::operator*() const [113]
                0.00    0.00   30000/30000       __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >::operator++() [110]
                0.00    0.00   30000/30000       std::vector<int, std::allocator<int> >::~vector() [135]
                0.00    0.00       1/1           std::stack<int, std::deque<int, std::allocator<int> > >::stack<std::deque<int, std::allocator<int> >, void>() [221]
                0.00    0.00       1/1           std::allocator<bool>::allocator() [196]
                0.00    0.00       1/1           std::vector<bool, std::allocator<bool> >::vector(unsigned long, bool const&, std::allocator<bool> const&) [226]
                0.00    0.00       1/1           std::allocator<bool>::~allocator() [197]
                0.00    0.00       1/1           std::vector<bool, std::allocator<bool> >::end() [225]
                0.00    0.00       1/180001      std::vector<bool, std::allocator<bool> >::begin() [24]
                0.00    0.00       1/1           void std::fill<std::_Bit_iterator, bool>(std::_Bit_iterator, std::_Bit_iterator, bool const&) [229]
                0.00    0.00       1/1           std::vector<bool, std::allocator<bool> >::~vector() [227]
                0.00    0.00       1/2           Graph::~Graph() [181]
                0.00    0.00       1/1           std::stack<int, std::deque<int, std::allocator<int> > >::~stack() [222]
-----------------------------------------------
                0.00    0.00   30000/30000       Graph::kosarajuSCC() [3]
[4]     33.3    0.00    0.00   30000         Graph::DFSUtil(int, std::vector<bool, std::allocator<bool> >&, std::vector<int, std::allocator<int> >&) [4]
                0.00    0.00   30000/90000       std::__cxx11::list<int, std::allocator<int> >::begin() [2]
                0.00    0.00   60000/180000      std::vector<bool, std::allocator<bool> >::operator[](unsigned long) [29]
                0.00    0.00   60000/180000      std::operator!=(std::_List_iterator<int> const&, std::_List_iterator<int> const&) [31]
                0.00    0.00   30000/60000       std::_Bit_reference::operator=(bool) [71]
                0.00    0.00   30000/30000       std::vector<int, std::allocator<int> >::push_back(int const&) [133]
                0.00    0.00   30000/150000      std::__cxx11::list<int, std::allocator<int> >::end() [32]
                0.00    0.00   30000/90000       std::_List_iterator<int>::operator*() const [40]
                0.00    0.00   30000/120000      std::_Bit_reference::operator bool() const [35]
                0.00    0.00   30000/90000       std::_List_iterator<int>::operator++() [42]
-----------------------------------------------
                0.00    0.00       1/1           Graph::kosarajuSCC() [3]
[5]     33.3    0.00    0.00       1         Graph::getTranspose() [5]
                0.00    0.00   30000/90000       std::__cxx11::list<int, std::allocator<int> >::begin() [2]
                0.00    0.00   60000/180000      std::operator!=(std::_List_iterator<int> const&, std::_List_iterator<int> const&) [31]
                0.00    0.00   30000/150000      std::__cxx11::list<int, std::allocator<int> >::end() [32]
                0.00    0.00   30000/90000       std::_List_iterator<int>::operator*() const [40]
                0.00    0.00   30000/60000       Graph::addEdge(int, int) [61]
                0.00    0.00   30000/90000       std::_List_iterator<int>::operator++() [42]
                0.00    0.00       1/2           Graph::Graph(int) [180]
-----------------------------------------------
                               29999             Graph::fillOrder(int, std::vector<bool, std::allocator<bool> >&, std::stack<int, std::deque<int, std::allocator<int> > >&) [6]
                0.00    0.00       1/1           Graph::kosarajuSCC() [3]
[6]     33.3    0.00    0.00       1+29999   Graph::fillOrder(int, std::vector<bool, std::allocator<bool> >&, std::stack<int, std::deque<int, std::allocator<int> > >&) [6]
                0.00    0.00   30000/90000       std::__cxx11::list<int, std::allocator<int> >::begin() [2]
                0.00    0.00   60000/180000      std::vector<bool, std::allocator<bool> >::operator[](unsigned long) [29]
                0.00    0.00   60000/180000      std::operator!=(std::_List_iterator<int> const&, std::_List_iterator<int> const&) [31]
                0.00    0.00   30000/60000       std::_Bit_reference::operator=(bool) [71]
                0.00    0.00   30000/150000      std::__cxx11::list<int, std::allocator<int> >::end() [32]
                0.00    0.00   30000/90000       std::_List_iterator<int>::operator*() const [40]
                0.00    0.00   30000/120000      std::_Bit_reference::operator bool() const [35]
                0.00    0.00   30000/90000       std::_List_iterator<int>::operator++() [42]
                0.00    0.00   30000/30000       std::stack<int, std::deque<int, std::allocator<int> > >::push(int const&) [131]
                               29999             Graph::fillOrder(int, std::vector<bool, std::allocator<bool> >&, std::stack<int, std::deque<int, std::allocator<int> > >&) [6]
-----------------------------------------------
                0.00    0.00   60000/600000      void std::vector<int, std::allocator<int> >::_M_realloc_insert<int const&>(__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, int const&) [132]
                0.00    0.00   60000/600000      bool __gnu_cxx::operator==<int*, std::vector<int, std::allocator<int> > >(__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > > const&, __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > > const&) [112]
                0.00    0.00  240000/600000      bool __gnu_cxx::operator!=<int*, std::vector<int, std::allocator<int> > >(__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > > const&, __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > > const&) [34]
                0.00    0.00  240000/600000      __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >::difference_type __gnu_cxx::operator-<int*, std::vector<int, std::allocator<int> > >(__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > > const&, __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > > const&) [33]
[13]     0.0    0.00    0.00  600000         __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >::base() const [13]
-----------------------------------------------
                0.00    0.00     234/390234      void std::deque<int, std::allocator<int> >::_M_push_back_aux<int const&>(int const&) [154]
                0.00    0.00   30000/390234      void std::vector<int, std::allocator<int> >::_M_realloc_insert<int const&>(__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, int const&) [132]
                0.00    0.00   60000/390234      void std::__cxx11::list<int, std::allocator<int> >::_M_insert<int const&>(std::_List_iterator<int>, int const&) [89]
                0.00    0.00   60000/390234      void std::allocator_traits<std::allocator<int> >::construct<int, int const&>(std::allocator<int>&, int*, int const&) [79]
                0.00    0.00   60000/390234      std::_List_node<int>* std::__cxx11::list<int, std::allocator<int> >::_M_create_node<int const&>(int const&) [88]
                0.00    0.00   60000/390234      void __gnu_cxx::new_allocator<int>::construct<int, int const&>(int*, int const&) [66]
                0.00    0.00   60000/390234      void std::allocator_traits<std::allocator<std::_List_node<int> > >::construct<int, int const&>(std::allocator<std::_List_node<int> >&, int*, int const&) [78]
                0.00    0.00   60000/390234      void __gnu_cxx::new_allocator<std::_List_node<int> >::construct<int, int const&>(int*, int const&) [65]
[14]     0.0    0.00    0.00  390234         int const& std::forward<int const&>(std::remove_reference<int const&>::type&) [14]
-----------------------------------------------
                0.00    0.00   90000/240000      std::__cxx11::list<int, std::allocator<int> >::begin() [2]
                0.00    0.00  150000/240000      std::__cxx11::list<int, std::allocator<int> >::end() [32]
[15]     0.0    0.00    0.00  240000         std::_List_iterator<int>::_List_iterator(std::__detail::_List_node_base*) [15]
-----------------------------------------------
                0.00    0.00  210000/210000      std::_List_node<int>::_M_valptr() [19]
[16]     0.0    0.00    0.00  210000         __gnu_cxx::__aligned_membuf<int>::_M_ptr() [16]
                0.00    0.00  210000/210000      __gnu_cxx::__aligned_membuf<int>::_M_addr() [17]
-----------------------------------------------
                0.00    0.00  210000/210000      __gnu_cxx::__aligned_membuf<int>::_M_ptr() [16]
[17]     0.0    0.00    0.00  210000         __gnu_cxx::__aligned_membuf<int>::_M_addr() [17]
-----------------------------------------------
                0.00    0.00   30000/210000      __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >::operator+(long) const [114]
                0.00    0.00   90000/210000      std::vector<int, std::allocator<int> >::begin() [44]
                0.00    0.00   90000/210000      std::vector<int, std::allocator<int> >::end() [43]
[18]     0.0    0.00    0.00  210000         __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >::__normal_iterator(int* const&) [18]
-----------------------------------------------
                0.00    0.00   60000/210000      std::__cxx11::_List_base<int, std::allocator<int> >::_M_clear() [54]
                0.00    0.00   60000/210000      std::_List_node<int>* std::__cxx11::list<int, std::allocator<int> >::_M_create_node<int const&>(int const&) [88]
                0.00    0.00   90000/210000      std::_List_iterator<int>::operator*() const [40]
[19]     0.0    0.00    0.00  210000         std::_List_node<int>::_M_valptr() [19]
                0.00    0.00  210000/210000      __gnu_cxx::__aligned_membuf<int>::_M_ptr() [16]
-----------------------------------------------
                0.00    0.00       4/180006      std::_Bit_iterator::_Bit_iterator() [178]
                0.00    0.00  180002/180006      std::_Bit_iterator::_Bit_iterator(unsigned long*, unsigned int) [21]
[20]     0.0    0.00    0.00  180006         std::_Bit_iterator_base::_Bit_iterator_base(unsigned long*, unsigned int) [20]
-----------------------------------------------
                0.00    0.00       1/180002      std::vector<bool, std::allocator<bool> >::_M_initialize(unsigned long) [223]
                0.00    0.00  180001/180002      std::vector<bool, std::allocator<bool> >::begin() [24]
[21]     0.0    0.00    0.00  180002         std::_Bit_iterator::_Bit_iterator(unsigned long*, unsigned int) [21]
                0.00    0.00  180002/180006      std::_Bit_iterator_base::_Bit_iterator_base(unsigned long*, unsigned int) [20]
-----------------------------------------------
                0.00    0.00  180001/180001      std::operator+(std::_Bit_iterator const&, long) [25]
[22]     0.0    0.00    0.00  180001         std::_Bit_iterator::operator+=(long) [22]
                0.00    0.00  180001/180001      std::_Bit_iterator_base::_M_incr(long) [23]
-----------------------------------------------
                0.00    0.00  180001/180001      std::_Bit_iterator::operator+=(long) [22]
[23]     0.0    0.00    0.00  180001         std::_Bit_iterator_base::_M_incr(long) [23]
-----------------------------------------------
                0.00    0.00       1/180001      Graph::kosarajuSCC() [3]
                0.00    0.00  180000/180001      std::vector<bool, std::allocator<bool> >::operator[](unsigned long) [29]
[24]     0.0    0.00    0.00  180001         std::vector<bool, std::allocator<bool> >::begin() [24]
                0.00    0.00  180001/180002      std::_Bit_iterator::_Bit_iterator(unsigned long*, unsigned int) [21]
-----------------------------------------------
                0.00    0.00       1/180001      std::vector<bool, std::allocator<bool> >::_M_initialize(unsigned long) [223]
                0.00    0.00  180000/180001      std::_Bit_iterator::operator[](long) const [27]
[25]     0.0    0.00    0.00  180001         std::operator+(std::_Bit_iterator const&, long) [25]
                0.00    0.00  180001/180001      std::_Bit_iterator::operator+=(long) [22]
-----------------------------------------------
                0.00    0.00  180000/180000      std::_Bit_iterator::operator[](long) const [27]
[26]     0.0    0.00    0.00  180000         std::_Bit_iterator::operator*() const [26]
                0.00    0.00  180000/180000      std::_Bit_reference::_Bit_reference(unsigned long*, unsigned long) [28]
-----------------------------------------------
                0.00    0.00  180000/180000      std::vector<bool, std::allocator<bool> >::operator[](unsigned long) [29]
[27]     0.0    0.00    0.00  180000         std::_Bit_iterator::operator[](long) const [27]
                0.00    0.00  180000/180001      std::operator+(std::_Bit_iterator const&, long) [25]
                0.00    0.00  180000/180000      std::_Bit_iterator::operator*() const [26]
-----------------------------------------------
                0.00    0.00  180000/180000      std::_Bit_iterator::operator*() const [26]
[28]     0.0    0.00    0.00  180000         std::_Bit_reference::_Bit_reference(unsigned long*, unsigned long) [28]
-----------------------------------------------
                0.00    0.00   60000/180000      Graph::DFSUtil(int, std::vector<bool, std::allocator<bool> >&, std::vector<int, std::allocator<int> >&) [4]
                0.00    0.00   60000/180000      Graph::fillOrder(int, std::vector<bool, std::allocator<bool> >&, std::stack<int, std::deque<int, std::allocator<int> > >&) [6]
                0.00    0.00   60000/180000      Graph::kosarajuSCC() [3]
[29]     0.0    0.00    0.00  180000         std::vector<bool, std::allocator<bool> >::operator[](unsigned long) [29]
                0.00    0.00  180000/180001      std::vector<bool, std::allocator<bool> >::begin() [24]
                0.00    0.00  180000/180000      std::_Bit_iterator::operator[](long) const [27]
-----------------------------------------------
                0.00    0.00  180000/180000      int* std::__relocate_a<int*, int*, std::allocator<int> >(int*, int*, int*, std::allocator<int>&) [92]
[30]     0.0    0.00    0.00  180000         int* std::__niter_base<int*>(int*) [30]
-----------------------------------------------
                0.00    0.00   60000/180000      Graph::DFSUtil(int, std::vector<bool, std::allocator<bool> >&, std::vector<int, std::allocator<int> >&) [4]
                0.00    0.00   60000/180000      Graph::getTranspose() [5]
                0.00    0.00   60000/180000      Graph::fillOrder(int, std::vector<bool, std::allocator<bool> >&, std::stack<int, std::deque<int, std::allocator<int> > >&) [6]
[31]     0.0    0.00    0.00  180000         std::operator!=(std::_List_iterator<int> const&, std::_List_iterator<int> const&) [31]
-----------------------------------------------
                0.00    0.00   30000/150000      Graph::DFSUtil(int, std::vector<bool, std::allocator<bool> >&, std::vector<int, std::allocator<int> >&) [4]
                0.00    0.00   30000/150000      Graph::getTranspose() [5]
                0.00    0.00   30000/150000      Graph::fillOrder(int, std::vector<bool, std::allocator<bool> >&, std::stack<int, std::deque<int, std::allocator<int> > >&) [6]
                0.00    0.00   60000/150000      std::__cxx11::list<int, std::allocator<int> >::push_back(int const&) [90]
[32]     0.0    0.00    0.00  150000         std::__cxx11::list<int, std::allocator<int> >::end() [32]
                0.00    0.00  150000/240000      std::_List_iterator<int>::_List_iterator(std::__detail::_List_node_base*) [15]
-----------------------------------------------
                0.00    0.00   30000/120000      void std::vector<int, std::allocator<int> >::_M_realloc_insert<int const&>(__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, int const&) [132]
                0.00    0.00   30000/120000      void std::__sort<__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__ops::_Iter_less_iter>(__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__ops::_Iter_less_iter) [141]
                0.00    0.00   30000/120000      void std::__introsort_loop<__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, long, __gnu_cxx::__ops::_Iter_less_iter>(__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, long, __gnu_cxx::__ops::_Iter_less_iter) [137]
                0.00    0.00   30000/120000      void std::__final_insertion_sort<__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__ops::_Iter_less_iter>(__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__ops::_Iter_less_iter) [138]
[33]     0.0    0.00    0.00  120000         __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >::difference_type __gnu_cxx::operator-<int*, std::vector<int, std::allocator<int> > >(__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > > const&, __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > > const&) [33]
                0.00    0.00  240000/600000      __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >::base() const [13]
-----------------------------------------------
                0.00    0.00   30000/120000      void std::__sort<__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__ops::_Iter_less_iter>(__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__ops::_Iter_less_iter) [141]
                0.00    0.00   30000/120000      void std::__insertion_sort<__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__ops::_Iter_less_iter>(__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__ops::_Iter_less_iter) [136]
                0.00    0.00   60000/120000      Graph::kosarajuSCC() [3]
[34]     0.0    0.00    0.00  120000         bool __gnu_cxx::operator!=<int*, std::vector<int, std::allocator<int> > >(__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > > const&, __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > > const&) [34]
                0.00    0.00  240000/600000      __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >::base() const [13]
-----------------------------------------------
                0.00    0.00   30000/120000      Graph::DFSUtil(int, std::vector<bool, std::allocator<bool> >&, std::vector<int, std::allocator<int> >&) [4]
                0.00    0.00   30000/120000      Graph::fillOrder(int, std::vector<bool, std::allocator<bool> >&, std::stack<int, std::deque<int, std::allocator<int> > >&) [6]
                0.00    0.00   60000/120000      Graph::kosarajuSCC() [3]
[35]     0.0    0.00    0.00  120000         std::_Bit_reference::operator bool() const [35]
-----------------------------------------------
                0.00    0.00  120000/120000      std::vector<int, std::allocator<int> >::_M_check_len(unsigned long, char const*) const [116]
[36]     0.0    0.00    0.00  120000         std::vector<int, std::allocator<int> >::size() const [36]
-----------------------------------------------
                0.00    0.00   60000/120000      std::__cxx11::_List_base<int, std::allocator<int> >::_M_clear() [54]
                0.00    0.00   60000/120000      std::_List_node<int>* std::__cxx11::list<int, std::allocator<int> >::_M_create_node<int const&>(int const&) [88]
[37]     0.0    0.00    0.00  120000         std::__cxx11::_List_base<int, std::allocator<int> >::_M_get_Node_allocator() [37]
-----------------------------------------------
                0.00    0.00   60000/120000      void __gnu_cxx::new_allocator<int>::construct<int, int const&>(int*, int const&) [66]
                0.00    0.00   60000/120000      void __gnu_cxx::new_allocator<std::_List_node<int> >::construct<int, int const&>(int*, int const&) [65]
[38]     0.0    0.00    0.00  120000         operator new(unsigned long, void*) [38]
-----------------------------------------------
                0.00    0.00   30235/90469       __gnu_cxx::new_allocator<int>::allocate(unsigned long, void const*) [95]
                0.00    0.00   60234/90469       __gnu_cxx::new_allocator<int>::max_size() const [45]
[39]     0.0    0.00    0.00   90469         __gnu_cxx::new_allocator<int>::_M_max_size() const [39]
-----------------------------------------------
                0.00    0.00   30000/90000       Graph::DFSUtil(int, std::vector<bool, std::allocator<bool> >&, std::vector<int, std::allocator<int> >&) [4]
                0.00    0.00   30000/90000       Graph::getTranspose() [5]
                0.00    0.00   30000/90000       Graph::fillOrder(int, std::vector<bool, std::allocator<bool> >&, std::stack<int, std::deque<int, std::allocator<int> > >&) [6]
[40]     0.0    0.00    0.00   90000         std::_List_iterator<int>::operator*() const [40]
                0.00    0.00   90000/210000      std::_List_node<int>::_M_valptr() [19]
-----------------------------------------------
                0.00    0.00   30000/90000       std::vector<int, std::allocator<int> >::~vector() [135]
                0.00    0.00   60000/90000       void std::vector<int, std::allocator<int> >::_M_realloc_insert<int const&>(__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, int const&) [132]
[41]     0.0    0.00    0.00   90000         std::_Vector_base<int, std::allocator<int> >::_M_get_Tp_allocator() [41]
-----------------------------------------------
                0.00    0.00   30000/90000       Graph::DFSUtil(int, std::vector<bool, std::allocator<bool> >&, std::vector<int, std::allocator<int> >&) [4]
                0.00    0.00   30000/90000       Graph::getTranspose() [5]
                0.00    0.00   30000/90000       Graph::fillOrder(int, std::vector<bool, std::allocator<bool> >&, std::stack<int, std::deque<int, std::allocator<int> > >&) [6]
[42]     0.0    0.00    0.00   90000         std::_List_iterator<int>::operator++() [42]
-----------------------------------------------
                0.00    0.00   30000/90000       std::vector<int, std::allocator<int> >::push_back(int const&) [133]
                0.00    0.00   60000/90000       Graph::kosarajuSCC() [3]
[43]     0.0    0.00    0.00   90000         std::vector<int, std::allocator<int> >::end() [43]
                0.00    0.00   90000/210000      __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >::__normal_iterator(int* const&) [18]
-----------------------------------------------
                0.00    0.00   30000/90000       void std::vector<int, std::allocator<int> >::_M_realloc_insert<int const&>(__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, int const&) [132]
                0.00    0.00   60000/90000       Graph::kosarajuSCC() [3]
[44]     0.0    0.00    0.00   90000         std::vector<int, std::allocator<int> >::begin() [44]
                0.00    0.00   90000/210000      __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >::__normal_iterator(int* const&) [18]
-----------------------------------------------
                0.00    0.00   60234/60234       std::allocator_traits<std::allocator<int> >::max_size(std::allocator<int> const&) [46]
[45]     0.0    0.00    0.00   60234         __gnu_cxx::new_allocator<int>::max_size() const [45]
                0.00    0.00   60234/90469       __gnu_cxx::new_allocator<int>::_M_max_size() const [39]
-----------------------------------------------
                0.00    0.00     234/60234       std::deque<int, std::allocator<int> >::_S_max_size(std::allocator<int> const&) [152]
                0.00    0.00   60000/60234       std::vector<int, std::allocator<int> >::_S_max_size(std::allocator<int> const&) [80]
[46]     0.0    0.00    0.00   60234         std::allocator_traits<std::allocator<int> >::max_size(std::allocator<int> const&) [46]
                0.00    0.00   60234/60234       __gnu_cxx::new_allocator<int>::max_size() const [45]
-----------------------------------------------
                0.00    0.00     234/60234       std::deque<int, std::allocator<int> >::_S_max_size(std::allocator<int> const&) [152]
                0.00    0.00   60000/60234       std::vector<int, std::allocator<int> >::_S_max_size(std::allocator<int> const&) [80]
[47]     0.0    0.00    0.00   60234         unsigned long const& std::min<unsigned long>(unsigned long const&, unsigned long const&) [47]
-----------------------------------------------
                0.00    0.00   60002/60002       std::allocator<std::_List_node<int> >::allocator() [50]
[48]     0.0    0.00    0.00   60002         __gnu_cxx::new_allocator<std::_List_node<int> >::new_allocator() [48]
-----------------------------------------------
                0.00    0.00   60002/60002       std::allocator<std::_List_node<int> >::~allocator() [51]
[49]     0.0    0.00    0.00   60002         __gnu_cxx::new_allocator<std::_List_node<int> >::~new_allocator() [49]
-----------------------------------------------
                0.00    0.00   60002/60002       std::__cxx11::_List_base<int, std::allocator<int> >::_List_impl::_List_impl() [52]
[50]     0.0    0.00    0.00   60002         std::allocator<std::_List_node<int> >::allocator() [50]
                0.00    0.00   60002/60002       __gnu_cxx::new_allocator<std::_List_node<int> >::new_allocator() [48]
-----------------------------------------------
                0.00    0.00   60002/60002       std::__cxx11::_List_base<int, std::allocator<int> >::_List_impl::~_List_impl() [53]
[51]     0.0    0.00    0.00   60002         std::allocator<std::_List_node<int> >::~allocator() [51]
                0.00    0.00   60002/60002       __gnu_cxx::new_allocator<std::_List_node<int> >::~new_allocator() [49]
-----------------------------------------------
                0.00    0.00   60002/60002       std::__cxx11::_List_base<int, std::allocator<int> >::_List_base() [55]
[52]     0.0    0.00    0.00   60002         std::__cxx11::_List_base<int, std::allocator<int> >::_List_impl::_List_impl() [52]
                0.00    0.00   60002/60002       std::allocator<std::_List_node<int> >::allocator() [50]
                0.00    0.00   60002/60002       std::__detail::_List_node_header::_List_node_header() [60]
-----------------------------------------------
                0.00    0.00   60002/60002       std::__cxx11::_List_base<int, std::allocator<int> >::~_List_base() [56]
[53]     0.0    0.00    0.00   60002         std::__cxx11::_List_base<int, std::allocator<int> >::_List_impl::~_List_impl() [53]
                0.00    0.00   60002/60002       std::allocator<std::_List_node<int> >::~allocator() [51]
-----------------------------------------------
                0.00    0.00   60002/60002       std::__cxx11::_List_base<int, std::allocator<int> >::~_List_base() [56]
[54]     0.0    0.00    0.00   60002         std::__cxx11::_List_base<int, std::allocator<int> >::_M_clear() [54]
                0.00    0.00   60000/210000      std::_List_node<int>::_M_valptr() [19]
                0.00    0.00   60000/120000      std::__cxx11::_List_base<int, std::allocator<int> >::_M_get_Node_allocator() [37]
                0.00    0.00   60000/60000       void std::allocator_traits<std::allocator<std::_List_node<int> > >::destroy<int>(std::allocator<std::_List_node<int> >&, int*) [76]
                0.00    0.00   60000/60000       std::__cxx11::_List_base<int, std::allocator<int> >::_M_put_node(std::_List_node<int>*) [87]
-----------------------------------------------
                0.00    0.00   60002/60002       std::__cxx11::list<int, std::allocator<int> >::list() [57]
[55]     0.0    0.00    0.00   60002         std::__cxx11::_List_base<int, std::allocator<int> >::_List_base() [55]
                0.00    0.00   60002/60002       std::__cxx11::_List_base<int, std::allocator<int> >::_List_impl::_List_impl() [52]
-----------------------------------------------
                0.00    0.00   60002/60002       std::__cxx11::list<int, std::allocator<int> >::~list() [58]
[56]     0.0    0.00    0.00   60002         std::__cxx11::_List_base<int, std::allocator<int> >::~_List_base() [56]
                0.00    0.00   60002/60002       std::__cxx11::_List_base<int, std::allocator<int> >::_M_clear() [54]
                0.00    0.00   60002/60002       std::__cxx11::_List_base<int, std::allocator<int> >::_List_impl::~_List_impl() [53]
-----------------------------------------------
                0.00    0.00   60002/60002       Graph::Graph(int) [180]
[57]     0.0    0.00    0.00   60002         std::__cxx11::list<int, std::allocator<int> >::list() [57]
