Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls  ms/call  ms/call  name    
  0.00      0.01     0.00        1     0.00     0.00  std::__fill_bvector(unsigned long*, unsigned int, unsigned int, bool)
  0.00      0.01     0.00        1     0.00     0.00  void std::fill<std::_Bit_iterator, bool>(std::_Bit_iterator, std::_Bit_iterator, bool const&)
  0.00      0.01     0.00        1     0.00     0.00  void std::__fill_a<std::_Bit_iterator, bool>(std::_Bit_iterator, std::_Bit_iterator, bool const&)
  0.00      0.01     0.00        1     0.00     0.00  std::__fill_a1(std::_Bit_iterator, std::_Bit_iterator, bool const&)

 %         the percentage of the total running time of the
time       program used by this function.

cumulative a running sum of the number of seconds accounted
 seconds   for by this function and those listed above it.

 self      the number of seconds accounted for by this
seconds    function alone.  This is the major sort for this
           listing.

calls      the number of times this function was invoked, if
           this function is profiled, else blank.

 self      the average number of milliseconds spent in this
ms/call    function per call, if this function is profiled,
	   else blank.

 total     the average number of milliseconds spent in this
ms/call    function and its descendents per call, if this
	   function is profiled, else blank.

name       the name of the function.  This is the minor sort
           for this listing. The index shows the location of
	   the function in the gprof listing. If the index is
	   in parenthesis it shows where it would appear in
	   the gprof listing if it were to be printed.

Copyright (C) 2012-2022 Free Software Foundation, Inc.

Copying and distribution of this file, with or without modification,
are permitted in any medium without royalty provided the copyright
notice and this notice are preserved.

		     Call graph (explanation follows)


granularity: each sample hit covers 4 byte(s) for 100.00% of 0.01 seconds

index % time    self  children    called     name
                                                 <spontaneous>
[1]    100.0    0.00    0.01                 main [1]
                0.00    0.01       1/1           Graph::kosarajuSCC() [3]
                0.00    0.00   30000/60000       Graph::addEdge(int, int) [59]
                0.00    0.00       1/2           Graph::Graph(int) [178]
                0.00    0.00       1/2           Graph::~Graph() [179]
-----------------------------------------------
                0.01    0.00   30001/30001       Graph::kosarajuSCC() [3]
[2]    100.0    0.01    0.00   30001         std::stack<int, std::deque<int, std::allocator<int> > >::empty() const [2]
                0.00    0.00   30001/30001       std::deque<int, std::allocator<int> >::empty() const [100]
-----------------------------------------------
                0.00    0.01       1/1           main [1]
[3]    100.0    0.00    0.01       1         Graph::kosarajuSCC() [3]
                0.01    0.00   30001/30001       std::stack<int, std::deque<int, std::allocator<int> > >::empty() const [2]
                0.00    0.00   60000/180000      std::vector<bool, std::allocator<bool> >::operator[](unsigned long) [26]
                0.00    0.00   60000/120000      std::_Bit_reference::operator bool() const [32]
                0.00    0.00   60000/90000       std::vector<int, std::allocator<int> >::end() [40]
                0.00    0.00   60000/90000       std::vector<int, std::allocator<int> >::begin() [41]
                0.00    0.00   60000/120000      bool __gnu_cxx::operator!=<int*, std::vector<int, std::allocator<int> > >(__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > > const&, __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > > const&) [31]
                0.00    0.00   30000/30000       std::stack<int, std::deque<int, std::allocator<int> > >::top() [128]
                0.00    0.00   30000/30000       std::stack<int, std::deque<int, std::allocator<int> > >::pop() [127]
                0.00    0.00   30000/30000       std::vector<int, std::allocator<int> >::vector() [132]
                0.00    0.00   30000/30000       Graph::DFSUtil(int, std::vector<bool, std::allocator<bool> >&, std::vector<int, std::allocator<int> >&) [106]
                0.00    0.00   30000/30000       void std::sort<__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > > >(__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >) [138]
                0.00    0.00   30000/30000       __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >::operator*() const [111]
                0.00    0.00   30000/30000       __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >::operator++() [108]
                0.00    0.00   30000/30000       std::vector<int, std::allocator<int> >::~vector() [133]
                0.00    0.00       1/1           std::stack<int, std::deque<int, std::allocator<int> > >::stack<std::deque<int, std::allocator<int> >, void>() [221]
                0.00    0.00       1/1           std::allocator<bool>::allocator() [196]
                0.00    0.00       1/1           std::vector<bool, std::allocator<bool> >::vector(unsigned long, bool const&, std::allocator<bool> const&) [226]
                0.00    0.00       1/1           std::allocator<bool>::~allocator() [197]
                0.00    0.00       1/1           Graph::fillOrder(int, std::vector<bool, std::allocator<bool> >&, std::stack<int, std::deque<int, std::allocator<int> > >&) [188]
                0.00    0.00       1/1           Graph::getTranspose() [187]
                0.00    0.00       1/1           std::vector<bool, std::allocator<bool> >::end() [225]
                0.00    0.00       1/180001      std::vector<bool, std::allocator<bool> >::begin() [21]
                0.00    0.00       1/1           void std::fill<std::_Bit_iterator, bool>(std::_Bit_iterator, std::_Bit_iterator, bool const&) [229]
                0.00    0.00       1/1           std::vector<bool, std::allocator<bool> >::~vector() [227]
                0.00    0.00       1/2           Graph::~Graph() [179]
                0.00    0.00       1/1           std::stack<int, std::deque<int, std::allocator<int> > >::~stack() [222]
-----------------------------------------------
                0.00    0.00   60000/600000      void std::vector<int, std::allocator<int> >::_M_realloc_insert<int const&>(__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, int const&) [130]
                0.00    0.00   60000/600000      bool __gnu_cxx::operator==<int*, std::vector<int, std::allocator<int> > >(__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > > const&, __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > > const&) [110]
                0.00    0.00  240000/600000      bool __gnu_cxx::operator!=<int*, std::vector<int, std::allocator<int> > >(__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > > const&, __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > > const&) [31]
                0.00    0.00  240000/600000      __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >::difference_type __gnu_cxx::operator-<int*, std::vector<int, std::allocator<int> > >(__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > > const&, __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > > const&) [30]
[10]     0.0    0.00    0.00  600000         __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >::base() const [10]
-----------------------------------------------
                0.00    0.00     234/390234      void std::deque<int, std::allocator<int> >::_M_push_back_aux<int const&>(int const&) [152]
                0.00    0.00   30000/390234      void std::vector<int, std::allocator<int> >::_M_realloc_insert<int const&>(__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, int const&) [130]
                0.00    0.00   60000/390234      void std::__cxx11::list<int, std::allocator<int> >::_M_insert<int const&>(std::_List_iterator<int>, int const&) [87]
                0.00    0.00   60000/390234      void std::allocator_traits<std::allocator<int> >::construct<int, int const&>(std::allocator<int>&, int*, int const&) [77]
                0.00    0.00   60000/390234      std::_List_node<int>* std::__cxx11::list<int, std::allocator<int> >::_M_create_node<int const&>(int const&) [86]
                0.00    0.00   60000/390234      void __gnu_cxx::new_allocator<int>::construct<int, int const&>(int*, int const&) [64]
                0.00    0.00   60000/390234      void std::allocator_traits<std::allocator<std::_List_node<int> > >::construct<int, int const&>(std::allocator<std::_List_node<int> >&, int*, int const&) [76]
                0.00    0.00   60000/390234      void __gnu_cxx::new_allocator<std::_List_node<int> >::construct<int, int const&>(int*, int const&) [63]
[11]     0.0    0.00    0.00  390234         int const& std::forward<int const&>(std::remove_reference<int const&>::type&) [11]
-----------------------------------------------
                0.00    0.00   90000/240000      std::__cxx11::list<int, std::allocator<int> >::begin() [42]
                0.00    0.00  150000/240000      std::__cxx11::list<int, std::allocator<int> >::end() [29]
[12]     0.0    0.00    0.00  240000         std::_List_iterator<int>::_List_iterator(std::__detail::_List_node_base*) [12]
-----------------------------------------------
                0.00    0.00  210000/210000      std::_List_node<int>::_M_valptr() [16]
[13]     0.0    0.00    0.00  210000         __gnu_cxx::__aligned_membuf<int>::_M_ptr() [13]
                0.00    0.00  210000/210000      __gnu_cxx::__aligned_membuf<int>::_M_addr() [14]
-----------------------------------------------
                0.00    0.00  210000/210000      __gnu_cxx::__aligned_membuf<int>::_M_ptr() [13]
[14]     0.0    0.00    0.00  210000         __gnu_cxx::__aligned_membuf<int>::_M_addr() [14]
-----------------------------------------------
                0.00    0.00   30000/210000      __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >::operator+(long) const [112]
                0.00    0.00   90000/210000      std::vector<int, std::allocator<int> >::begin() [41]
                0.00    0.00   90000/210000      std::vector<int, std::allocator<int> >::end() [40]
[15]     0.0    0.00    0.00  210000         __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >::__normal_iterator(int* const&) [15]
-----------------------------------------------
                0.00    0.00   60000/210000      std::__cxx11::_List_base<int, std::allocator<int> >::_M_clear() [52]
                0.00    0.00   60000/210000      std::_List_node<int>* std::__cxx11::list<int, std::allocator<int> >::_M_create_node<int const&>(int const&) [86]
                0.00    0.00   90000/210000      std::_List_iterator<int>::operator*() const [37]
[16]     0.0    0.00    0.00  210000         std::_List_node<int>::_M_valptr() [16]
                0.00    0.00  210000/210000      __gnu_cxx::__aligned_membuf<int>::_M_ptr() [13]
-----------------------------------------------
                0.00    0.00       4/180006      std::_Bit_iterator::_Bit_iterator() [176]
                0.00    0.00  180002/180006      std::_Bit_iterator::_Bit_iterator(unsigned long*, unsigned int) [18]
[17]     0.0    0.00    0.00  180006         std::_Bit_iterator_base::_Bit_iterator_base(unsigned long*, unsigned int) [17]
-----------------------------------------------
                0.00    0.00       1/180002      std::vector<bool, std::allocator<bool> >::_M_initialize(unsigned long) [223]
                0.00    0.00  180001/180002      std::vector<bool, std::allocator<bool> >::begin() [21]
[18]     0.0    0.00    0.00  180002         std::_Bit_iterator::_Bit_iterator(unsigned long*, unsigned int) [18]
                0.00    0.00  180002/180006      std::_Bit_iterator_base::_Bit_iterator_base(unsigned long*, unsigned int) [17]
-----------------------------------------------
                0.00    0.00  180001/180001      std::operator+(std::_Bit_iterator const&, long) [22]
[19]     0.0    0.00    0.00  180001         std::_Bit_iterator::operator+=(long) [19]
                0.00    0.00  180001/180001      std::_Bit_iterator_base::_M_incr(long) [20]
-----------------------------------------------
                0.00    0.00  180001/180001      std::_Bit_iterator::operator+=(long) [19]
[20]     0.0    0.00    0.00  180001         std::_Bit_iterator_base::_M_incr(long) [20]
-----------------------------------------------
                0.00    0.00       1/180001      Graph::kosarajuSCC() [3]
                0.00    0.00  180000/180001      std::vector<bool, std::allocator<bool> >::operator[](unsigned long) [26]
[21]     0.0    0.00    0.00  180001         std::vector<bool, std::allocator<bool> >::begin() [21]
                0.00    0.00  180001/180002      std::_Bit_iterator::_Bit_iterator(unsigned long*, unsigned int) [18]
-----------------------------------------------
                0.00    0.00       1/180001      std::vector<bool, std::allocator<bool> >::_M_initialize(unsigned long) [223]
                0.00    0.00  180000/180001      std::_Bit_iterator::operator[](long) const [24]
[22]     0.0    0.00    0.00  180001         std::operator+(std::_Bit_iterator const&, long) [22]
                0.00    0.00  180001/180001      std::_Bit_iterator::operator+=(long) [19]
-----------------------------------------------
                0.00    0.00  180000/180000      std::_Bit_iterator::operator[](long) const [24]
[23]     0.0    0.00    0.00  180000         std::_Bit_iterator::operator*() const [23]
                0.00    0.00  180000/180000      std::_Bit_reference::_Bit_reference(unsigned long*, unsigned long) [25]
-----------------------------------------------
                0.00    0.00  180000/180000      std::vector<bool, std::allocator<bool> >::operator[](unsigned long) [26]
[24]     0.0    0.00    0.00  180000         std::_Bit_iterator::operator[](long) const [24]
                0.00    0.00  180000/180001      std::operator+(std::_Bit_iterator const&, long) [22]
                0.00    0.00  180000/180000      std::_Bit_iterator::operator*() const [23]
-----------------------------------------------
                0.00    0.00  180000/180000      std::_Bit_iterator::operator*() const [23]
[25]     0.0    0.00    0.00  180000         std::_Bit_reference::_Bit_reference(unsigned long*, unsigned long) [25]
-----------------------------------------------
                0.00    0.00   60000/180000      Graph::DFSUtil(int, std::vector<bool, std::allocator<bool> >&, std::vector<int, std::allocator<int> >&) [106]
                0.00    0.00   60000/180000      Graph::fillOrder(int, std::vector<bool, std::allocator<bool> >&, std::stack<int, std::deque<int, std::allocator<int> > >&) [188]
                0.00    0.00   60000/180000      Graph::kosarajuSCC() [3]
[26]     0.0    0.00    0.00  180000         std::vector<bool, std::allocator<bool> >::operator[](unsigned long) [26]
                0.00    0.00  180000/180001      std::vector<bool, std::allocator<bool> >::begin() [21]
                0.00    0.00  180000/180000      std::_Bit_iterator::operator[](long) const [24]
-----------------------------------------------
                0.00    0.00  180000/180000      int* std::__relocate_a<int*, int*, std::allocator<int> >(int*, int*, int*, std::allocator<int>&) [90]
[27]     0.0    0.00    0.00  180000         int* std::__niter_base<int*>(int*) [27]
-----------------------------------------------
                0.00    0.00   60000/180000      Graph::DFSUtil(int, std::vector<bool, std::allocator<bool> >&, std::vector<int, std::allocator<int> >&) [106]
                0.00    0.00   60000/180000      Graph::getTranspose() [187]
                0.00    0.00   60000/180000      Graph::fillOrder(int, std::vector<bool, std::allocator<bool> >&, std::stack<int, std::deque<int, std::allocator<int> > >&) [188]
[28]     0.0    0.00    0.00  180000         std::operator!=(std::_List_iterator<int> const&, std::_List_iterator<int> const&) [28]
-----------------------------------------------
                0.00    0.00   30000/150000      Graph::DFSUtil(int, std::vector<bool, std::allocator<bool> >&, std::vector<int, std::allocator<int> >&) [106]
                0.00    0.00   30000/150000      Graph::getTranspose() [187]
                0.00    0.00   30000/150000      Graph::fillOrder(int, std::vector<bool, std::allocator<bool> >&, std::stack<int, std::deque<int, std::allocator<int> > >&) [188]
                0.00    0.00   60000/150000      std::__cxx11::list<int, std::allocator<int> >::push_back(int const&) [88]
[29]     0.0    0.00    0.00  150000         std::__cxx11::list<int, std::allocator<int> >::end() [29]
                0.00    0.00  150000/240000      std::_List_iterator<int>::_List_iterator(std::__detail::_List_node_base*) [12]
-----------------------------------------------
                0.00    0.00   30000/120000      void std::vector<int, std::allocator<int> >::_M_realloc_insert<int const&>(__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, int const&) [130]
                0.00    0.00   30000/120000      void std::__sort<__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__ops::_Iter_less_iter>(__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__ops::_Iter_less_iter) [139]
                0.00    0.00   30000/120000      void std::__introsort_loop<__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, long, __gnu_cxx::__ops::_Iter_less_iter>(__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, long, __gnu_cxx::__ops::_Iter_less_iter) [135]
                0.00    0.00   30000/120000      void std::__final_insertion_sort<__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__ops::_Iter_less_iter>(__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__ops::_Iter_less_iter) [136]
[30]     0.0    0.00    0.00  120000         __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >::difference_type __gnu_cxx::operator-<int*, std::vector<int, std::allocator<int> > >(__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > > const&, __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > > const&) [30]
                0.00    0.00  240000/600000      __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >::base() const [10]
-----------------------------------------------
                0.00    0.00   30000/120000      void std::__sort<__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__ops::_Iter_less_iter>(__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__ops::_Iter_less_iter) [139]
                0.00    0.00   30000/120000      void std::__insertion_sort<__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__ops::_Iter_less_iter>(__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__ops::_Iter_less_iter) [134]
                0.00    0.00   60000/120000      Graph::kosarajuSCC() [3]
[31]     0.0    0.00    0.00  120000         bool __gnu_cxx::operator!=<int*, std::vector<int, std::allocator<int> > >(__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > > const&, __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > > const&) [31]
                0.00    0.00  240000/600000      __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >::base() const [10]
-----------------------------------------------
                0.00    0.00   30000/120000      Graph::DFSUtil(int, std::vector<bool, std::allocator<bool> >&, std::vector<int, std::allocator<int> >&) [106]
                0.00    0.00   30000/120000      Graph::fillOrder(int, std::vector<bool, std::allocator<bool> >&, std::stack<int, std::deque<int, std::allocator<int> > >&) [188]
                0.00    0.00   60000/120000      Graph::kosarajuSCC() [3]
[32]     0.0    0.00    0.00  120000         std::_Bit_reference::operator bool() const [32]
-----------------------------------------------
                0.00    0.00  120000/120000      std::vector<int, std::allocator<int> >::_M_check_len(unsigned long, char const*) const [114]
[33]     0.0    0.00    0.00  120000         std::vector<int, std::allocator<int> >::size() const [33]
-----------------------------------------------
                0.00    0.00   60000/120000      std::__cxx11::_List_base<int, std::allocator<int> >::_M_clear() [52]
                0.00    0.00   60000/120000      std::_List_node<int>* std::__cxx11::list<int, std::allocator<int> >::_M_create_node<int const&>(int const&) [86]
[34]     0.0    0.00    0.00  120000         std::__cxx11::_List_base<int, std::allocator<int> >::_M_get_Node_allocator() [34]
-----------------------------------------------
                0.00    0.00   60000/120000      void __gnu_cxx::new_allocator<int>::construct<int, int const&>(int*, int const&) [64]
                0.00    0.00   60000/120000      void __gnu_cxx::new_allocator<std::_List_node<int> >::construct<int, int const&>(int*, int const&) [63]
[35]     0.0    0.00    0.00  120000         operator new(unsigned long, void*) [35]
-----------------------------------------------
                0.00    0.00   30235/90469       __gnu_cxx::new_allocator<int>::allocate(unsigned long, void const*) [93]
                0.00    0.00   60234/90469       __gnu_cxx::new_allocator<int>::max_size() const [43]
[36]     0.0    0.00    0.00   90469         __gnu_cxx::new_allocator<int>::_M_max_size() const [36]
-----------------------------------------------
                0.00    0.00   30000/90000       Graph::DFSUtil(int, std::vector<bool, std::allocator<bool> >&, std::vector<int, std::allocator<int> >&) [106]
                0.00    0.00   30000/90000       Graph::getTranspose() [187]
                0.00    0.00   30000/90000       Graph::fillOrder(int, std::vector<bool, std::allocator<bool> >&, std::stack<int, std::deque<int, std::allocator<int> > >&) [188]
[37]     0.0    0.00    0.00   90000         std::_List_iterator<int>::operator*() const [37]
                0.00    0.00   90000/210000      std::_List_node<int>::_M_valptr() [16]
-----------------------------------------------
                0.00    0.00   30000/90000       std::vector<int, std::allocator<int> >::~vector() [133]
                0.00    0.00   60000/90000       void std::vector<int, std::allocator<int> >::_M_realloc_insert<int const&>(__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, int const&) [130]
[38]     0.0    0.00    0.00   90000         std::_Vector_base<int, std::allocator<int> >::_M_get_Tp_allocator() [38]
-----------------------------------------------
                0.00    0.00   30000/90000       Graph::DFSUtil(int, std::vector<bool, std::allocator<bool> >&, std::vector<int, std::allocator<int> >&) [106]
                0.00    0.00   30000/90000       Graph::getTranspose() [187]
                0.00    0.00   30000/90000       Graph::fillOrder(int, std::vector<bool, std::allocator<bool> >&, std::stack<int, std::deque<int, std::allocator<int> > >&) [188]
[39]     0.0    0.00    0.00   90000         std::_List_iterator<int>::operator++() [39]
-----------------------------------------------
                0.00    0.00   30000/90000       std::vector<int, std::allocator<int> >::push_back(int const&) [131]
                0.00    0.00   60000/90000       Graph::kosarajuSCC() [3]
[40]     0.0    0.00    0.00   90000         std::vector<int, std::allocator<int> >::end() [40]
                0.00    0.00   90000/210000      __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >::__normal_iterator(int* const&) [15]
-----------------------------------------------
                0.00    0.00   30000/90000       void std::vector<int, std::allocator<int> >::_M_realloc_insert<int const&>(__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, int const&) [130]
                0.00    0.00   60000/90000       Graph::kosarajuSCC() [3]
[41]     0.0    0.00    0.00   90000         std::vector<int, std::allocator<int> >::begin() [41]
                0.00    0.00   90000/210000      __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >::__normal_iterator(int* const&) [15]
-----------------------------------------------
                0.00    0.00   30000/90000       Graph::DFSUtil(int, std::vector<bool, std::allocator<bool> >&, std::vector<int, std::allocator<int> >&) [106]
                0.00    0.00   30000/90000       Graph::getTranspose() [187]
                0.00    0.00   30000/90000       Graph::fillOrder(int, std::vector<bool, std::allocator<bool> >&, std::stack<int, std::deque<int, std::allocator<int> > >&) [188]
[42]     0.0    0.00    0.00   90000         std::__cxx11::list<int, std::allocator<int> >::begin() [42]
                0.00    0.00   90000/240000      std::_List_iterator<int>::_List_iterator(std::__detail::_List_node_base*) [12]
-----------------------------------------------
                0.00    0.00   60234/60234       std::allocator_traits<std::allocator<int> >::max_size(std::allocator<int> const&) [44]
[43]     0.0    0.00    0.00   60234         __gnu_cxx::new_allocator<int>::max_size() const [43]
                0.00    0.00   60234/90469       __gnu_cxx::new_allocator<int>::_M_max_size() const [36]
-----------------------------------------------
                0.00    0.00     234/60234       std::deque<int, std::allocator<int> >::_S_max_size(std::allocator<int> const&) [150]
                0.00    0.00   60000/60234       std::vector<int, std::allocator<int> >::_S_max_size(std::allocator<int> const&) [78]
[44]     0.0    0.00    0.00   60234         std::allocator_traits<std::allocator<int> >::max_size(std::allocator<int> const&) [44]
                0.00    0.00   60234/60234       __gnu_cxx::new_allocator<int>::max_size() const [43]
-----------------------------------------------
                0.00    0.00     234/60234       std::deque<int, std::allocator<int> >::_S_max_size(std::allocator<int> const&) [150]
                0.00    0.00   60000/60234       std::vector<int, std::allocator<int> >::_S_max_size(std::allocator<int> const&) [78]
[45]     0.0    0.00    0.00   60234         unsigned long const& std::min<unsigned long>(unsigned long const&, unsigned long const&) [45]
-----------------------------------------------
                0.00    0.00   60002/60002       std::allocator<std::_List_node<int> >::allocator() [48]
[46]     0.0    0.00    0.00   60002         __gnu_cxx::new_allocator<std::_List_node<int> >::new_allocator() [46]
-----------------------------------------------
                0.00    0.00   60002/60002       std::allocator<std::_List_node<int> >::~allocator() [49]
[47]     0.0    0.00    0.00   60002         __gnu_cxx::new_allocator<std::_List_node<int> >::~new_allocator() [47]
-----------------------------------------------
                0.00    0.00   60002/60002       std::__cxx11::_List_base<int, std::allocator<int> >::_List_impl::_List_impl() [50]
[48]     0.0    0.00    0.00   60002         std::allocator<std::_List_node<int> >::allocator() [48]
                0.00    0.00   60002/60002       __gnu_cxx::new_allocator<std::_List_node<int> >::new_allocator() [46]
-----------------------------------------------
                0.00    0.00   60002/60002       std::__cxx11::_List_base<int, std::allocator<int> >::_List_impl::~_List_impl() [51]
[49]     0.0    0.00    0.00   60002         std::allocator<std::_List_node<int> >::~allocator() [49]
                0.00    0.00   60002/60002       __gnu_cxx::new_allocator<std::_List_node<int> >::~new_allocator() [47]
-----------------------------------------------
                0.00    0.00   60002/60002       std::__cxx11::_List_base<int, std::allocator<int> >::_List_base() [53]
[50]     0.0    0.00    0.00   60002         std::__cxx11::_List_base<int, std::allocator<int> >::_List_impl::_List_impl() [50]
                0.00    0.00   60002/60002       std::allocator<std::_List_node<int> >::allocator() [48]
                0.00    0.00   60002/60002       std::__detail::_List_node_header::_List_node_header() [58]
-----------------------------------------------
                0.00    0.00   60002/60002       std::__cxx11::_List_base<int, std::allocator<int> >::~_List_base() [54]
[51]     0.0    0.00    0.00   60002         std::__cxx11::_List_base<int, std::allocator<int> >::_List_impl::~_List_impl() [51]
                0.00    0.00   60002/60002       std::allocator<std::_List_node<int> >::~allocator() [49]
-----------------------------------------------
                0.00    0.00   60002/60002       std::__cxx11::_List_base<int, std::allocator<int> >::~_List_base() [54]
[52]     0.0    0.00    0.00   60002         std::__cxx11::_List_base<int, std::allocator<int> >::_M_clear() [52]
                0.00    0.00   60000/210000      std::_List_node<int>::_M_valptr() [16]
                0.00    0.00   60000/120000      std::__cxx11::_List_base<int, std::allocator<int> >::_M_get_Node_allocator() [34]
                0.00    0.00   60000/60000       void std::allocator_traits<std::allocator<std::_List_node<int> > >::destroy<int>(std::allocator<std::_List_node<int> >&, int*) [74]
                0.00    0.00   60000/60000       std::__cxx11::_List_base<int, std::allocator<int> >::_M_put_node(std::_List_node<int>*) [85]
-----------------------------------------------
                0.00    0.00   60002/60002       std::__cxx11::list<int, std::allocator<int> >::list() [55]
[53]     0.0    0.00    0.00   60002         std::__cxx11::_List_base<int, std::allocator<int> >::_List_base() [53]
                0.00    0.00   60002/60002       std::__cxx11::_List_base<int, std::allocator<int> >::_List_impl::_List_impl() [50]
-----------------------------------------------
                0.00    0.00   60002/60002       std::__cxx11::list<int, std::allocator<int> >::~list() [56]
[54]     0.0    0.00    0.00   60002         std::__cxx11::_List_base<int, std::allocator<int> >::~_List_base() [54]
                0.00    0.00   60002/60002       std::__cxx11::_List_base<int, std::allocator<int> >::_M_clear() [52]
                0.00    0.00   60002/60002       std::__cxx11::_List_base<int, std::allocator<int> >::_List_impl::~_List_impl() [51]
-----------------------------------------------
                0.00    0.00   60002/60002       Graph::Graph(int) [178]
[55]     0.0    0.00    0.00   60002         std::__cxx11::list<int, std::allocator<int> >::list() [55]
                0.00    0.00   60002/60002       std::__cxx11::_List_base<int, std::allocator<int> >::_List_base() [53]
-----------------------------------------------
                0.00    0.00   60002/60002       Graph::~Graph() [179]
[56]     0.0    0.00    0.00   60002         std::__cxx11::list<int, std::allocator<int> >::~list() [56]
                0.00    0.00   60002/60002       std::__cxx11::_List_base<int, std::allocator<int> >::~_List_base() [54]
-----------------------------------------------
                0.00    0.00   60002/60002       std::__detail::_List_node_header::_List_node_header() [58]
[57]     0.0    0.00    0.00   60002         std::__detail::_List_node_header::_M_init() [57]
-----------------------------------------------
                0.00    0.00   60002/60002       std::__cxx11::_List_base<int, std::allocator<int> >::_List_impl::_List_impl() [50]
[58]     0.0    0.00    0.00   60002         std::__detail::_List_node_header::_List_node_header() [58]
                0.00    0.00   60002/60002       std::__detail::_List_node_header::_M_init() [57]
-----------------------------------------------
                0.00    0.00   30000/60000       Graph::getTranspose() [187]
                0.00    0.00   30000/60000       main [1]
[59]     0.0    0.00    0.00   60000         Graph::addEdge(int, int) [59]
                0.00    0.00   60000/60000       std::__cxx11::list<int, std::allocator<int> >::push_back(int const&) [88]
-----------------------------------------------
                0.00    0.00   60000/60000       std::allocator_traits<std::allocator<std::_List_node<int> > >::deallocate(std::allocator<std::_List_node<int> >&, std::_List_node<int>*, unsigned long) [73]
[60]     0.0    0.00    0.00   60000         __gnu_cxx::new_allocator<std::_List_node<int> >::deallocate(std::_List_node<int>*, unsigned long) [60]
-----------------------------------------------
                0.00    0.00   60000/60000       void std::allocator_traits<std::allocator<std::_List_node<int> > >::destroy<int>(std::allocator<std::_List_node<int> >&, int*) [74]
[61]     0.0    0.00    0.00   60000         void __gnu_cxx::new_allocator<std::_List_node<int> >::destroy<int>(int*) [61]
-----------------------------------------------
